route_id,source_run_id,raw_artifact_id,source_series_id,internal_indicator_id,category,release_bundle,reference_date,vintage_date,raw_value,normalized_numeric_value,unit,frequency,seasonal_adjustment,raw_label,availability_date,effective_at_utc,effective_at_asia_kuala_lumpur,availability_rule,parser_format,point_in_time_classification,protocol_eligibility,historical_reconstruction,raw_artifact_sha256,pilot_version_number,supersedes_pilot_observation_id,pilot_observation_id,version_kind,observation_payload_sha256
FED_H6_ARCHIVE_M2,role5-pilot-20001228,role5-pilot-20001228-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2000-11-01,2000-12-28,4886.9,4886.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2000-Nov.,2000-12-28,2000-12-29T17:00:00Z,2000-12-30T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,4a849b696b139e79242f1a7a7344f6988245fe70dc1c9af70b42ab00ee6f7721,0,,H6-M2-2000-11-01-2000-12-28-0,FIRST_SEEN_IN_SPARSE_PILOT,862f7fbc5a349ea399803176b9748c3785ad624f54345ba73cb3891891cb0a9c
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-04-01,2012-04-26,8514.2,8514.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-Apr.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-04-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,77e0620a59e09bd5d2298c0b5f20c305fbd3af2b3ec7e175f041e69998f62b98
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-05-01,2012-04-26,8562.2,8562.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-May,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-05-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,2ed90ffaa5b2a091cd5c8e56dd7ea8512152600508b8d69923f7fd52cd83a92f
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-06-01,2012-04-26,8582.9,8582.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-June,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-06-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,9f1f9dbf4ef539d6002beb051b6d1ff6a15f3adccb25f228c7b87bb48e174e2f
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-07-01,2012-04-26,8579.4,8579.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-July,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-07-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,90a530ae46588c5f9a224ad6dc536a3f194b8cc06e918c3c6f1c316be31659b2
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-08-01,2012-04-26,8606.2,8606.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-Aug.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-08-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,ce2fcf42a285e3e7267dfe64008ad0d2e6512a188693815669ba968923d1049c
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-09-01,2012-04-26,8640.7,8640.7,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-Sep.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-09-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,586eac691be0cc34658cafcc4a691ef2e6c0d029ffc6c758061b7476fcbfd122
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-10-01,2012-04-26,8693.5,8693.5,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-Oct.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-10-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,17276970b5711485b55157b7631c21fbb6a28595a0cb44b6b45cf9569c92c8d8
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-11-01,2012-04-26,8724.2,8724.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-Nov.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-11-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,3219fe5a22603ad0916f7f887b6b6b6b874c29f029df312d69bc3e92ee4dbb2b
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2010-12-01,2012-04-26,8765.3,8765.3,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2010-Dec.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2010-12-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,81512792fc90b7a42324f4453a2872e0d8e83038275eedee921eb713ce8db499
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-01-01,2012-04-26,8829.1,8829.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Jan.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-01-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,653b95790b733d56d97d78484206654246d63b379371a46cac2d4dba13b9a1cb
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-02-01,2012-04-26,8872.6,8872.6,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Feb.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-02-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,b2c0a4d01477d8b5e9dcf4228cdca20614fe09fba2a20f02edbf4829dc9ef36c
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-03-01,2012-04-26,8920.4,8920.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Mar.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-03-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,5b815b8718379051e56ff4897aa66b660d238c6a1883238805c1ddc60d98f8e7
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-04-01,2012-04-26,8967.6,8967.6,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Apr.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-04-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,ee07be8c393d75393bc53ad53a35740a5ca3080f3d6c91042499fd97c78f609a
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-05-01,2012-04-26,9017.6,9017.6,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-May,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-05-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,4694abebd0939355a396c0da07d84da1cda77a2d6d5d45a1874d967ac5113b9c
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-06-01,2012-04-26,9094.0,9094.0,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-June,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-06-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,9d622eb04f810739bf667580d8f0b8c702990cbf0a7c987b786d118d91bfa558
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-07-01,2012-04-26,9267.1,9267.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-July,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-07-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,69299354e4a8272fffc04e5c332c36f84b6ca6e58a89a4cf35c530feeb53387e
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-08-01,2012-04-26,9457.0,9457.0,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Aug.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-08-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,07f350482fcd301d61574b59501fa1c874b8f28f4d3f2e50cd20cc8833491008
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-09-01,2012-04-26,9476.8,9476.8,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Sep.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-09-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,8c6690ff83106c2a0324709bd997891c051a41f5f39d0f9a4b98d2af4e5e085c
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-10-01,2012-04-26,9523.9,9523.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Oct.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-10-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,3bd05d3c0ec2a4cdfce09a1430ba722859d0268cc49eca0dd475644c7d78eab5
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-11-01,2012-04-26,9571.6,9571.6,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Nov.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-11-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,e60ef815f63386fb6594ac12acd8e6689b581398c6c17d5db1626dc52bba2cc2
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2011-12-01,2012-04-26,9616.6,9616.6,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2011-Dec.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2011-12-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,2280e74a39dd07a2a66bc23d8c034c76e94c45de30bac6915450c0e9b5fa353b
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2012-01-01,2012-04-26,9744.4,9744.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2012-Jan.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2012-01-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,77dce2e19765c1ba800608137a55c91e9715da3fa079d9b8ceb06260ad28860f
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2012-02-01,2012-04-26,9769.1,9769.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2012-Feb.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2012-02-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,db6a8b8d142353811b225f20fbf5bfbcf9cf486c0f06b1b4c817793e47aca3ac
FED_H6_ARCHIVE_M2,role5-pilot-20120426,role5-pilot-20120426-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2012-03-01,2012-04-26,9798.7,9798.7,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,2012-Mar.,2012-04-26,2012-04-27T16:00:00Z,2012-04-28T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,LEGACY_PRE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,0dd8cb435daaaac1e39f03f1845a61c4f2676793f1bb97553218de1a0c6951c5,0,,H6-M2-2012-03-01-2012-04-26-0,FIRST_SEEN_IN_SPARSE_PILOT,80027bf65a96b8583feffd3aa07207d818949e1753e449336453886ede2ea425
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-07-01,2020-12-31,14862.1,14862.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,July 2019,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2019-07-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,441f73f36c63433f818b14bfc5cfa92d597568ea431e9c667236da9a57552e74
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-08-01,2020-12-31,14933.3,14933.3,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Aug. 2019,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2019-08-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,12eec925cf90aea61fb152cced2b944ae20a9dc4e477effd1d5864af5cf20e0f
