actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_reference_points,timeframe
7051.5,7033.7,False,8,BREAKER,7051.9,7056.9,1.0,FVG-002095|BREAKER-000225|FVG-002119|BREAKER-000228|FVG-002239|BREAKER-000252,7055.1,7056.1,7050.75,7034.45,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2019-02-19 00:00:00,2019-02-20 21:13:00,BEARISH,2019-02-20 21:13:00,2019-02-20 21:14:00,7051.5,D1-20190219-BEARISH,TARGET_2R,7033.7,2019-02-20 21:21:00,2019-02-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,17.8,2,0.11666666666666667,TECHNICAL_ONLY_ABLATION,15.30,1.719101123595505617977528090,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.90,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20190219-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,7057.9,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,7033.7,HIERARCHICAL_M15_M5_M1
7051.5,7026.7,False,9,BREAKER,7051.9,7056.9,2,FVG-002095|BREAKER-000225|FVG-002119|BREAKER-000228|FVG-002239|BREAKER-000252,7055.1,7056.1,7050.0,7028.2,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2019-02-19 00:00:00,2019-02-20 21:13:00,BEARISH,2019-02-20 21:13:00,2019-02-20 21:14:00,7051.5,D1-20190219-BEARISH,TARGET_2R,7026.7,2019-02-20 21:22:00,2019-02-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,24.8,2,0.13333333333333333,TECHNICAL_ONLY_ABLATION,19.8,1.596774193548387096774193548,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,12.4,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20190219-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,7058.9,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,7026.7,HIERARCHICAL_M15_M5_M1
7051.5,7062.9,False,39,BREAKER,7051.9,7056.9,4,FVG-002095|BREAKER-000225|FVG-002119|BREAKER-000228|FVG-002239|BREAKER-000252,7055.1,7056.1,7047.0,7067.4,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2019-02-19 00:00:00,2019-02-20 21:13:00,BEARISH,2019-02-20 21:13:00,2019-02-20 21:14:00,7051.5,D1-20190219-BEARISH,STOP,7062.9,2019-02-20 21:52:00,2019-02-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-11.4,-0.4672131147540983606557377049,0.6333333333333333,TECHNICAL_ONLY_ABLATION,-24.40,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,24.4,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20190219-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,7062.9,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,7002.7,HIERARCHICAL_M15_M5_M1
9041.9,9046.1,False,2,BREAKER,9043.8,9045.1,1.0,FVG-003932|BREAKER-000419|FVG-003966|BREAKER-000421|FVG-004146|BREAKER-000425,9044.9,9045.1,9041.15,9046.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-01-29 00:00:00,2020-01-30 20:51:00,BEARISH,2020-01-30 20:51:00,2020-01-30 20:52:00,9041.9,D1-20200129-BEARISH,STOP,9046.1,2020-01-30 20:53:00,2020-01-31 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,-4.2,-0.6268656716417910447761194030,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-6.70,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,6.70,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20200129-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,9046.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,9028.5,HIERARCHICAL_M15_M5_M1
9041.9,9047.1,False,3,BREAKER,9043.8,9045.1,2,FVG-003932|BREAKER-000419|FVG-003966|BREAKER-000421|FVG-004146|BREAKER-000425,9044.9,9045.1,9040.4,9048.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-01-29 00:00:00,2020-01-30 20:51:00,BEARISH,2020-01-30 20:51:00,2020-01-30 20:52:00,9041.9,D1-20200129-BEARISH,STOP,9047.1,2020-01-30 20:54:00,2020-01-31 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,-5.2,-0.5098039215686274509803921569,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-10.2,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,10.2,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20200129-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,9047.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,9021.5,HIERARCHICAL_M15_M5_M1
9041.9,9051.1,False,10,BREAKER,9043.8,9045.1,4,FVG-003932|BREAKER-000419|FVG-003966|BREAKER-000421|FVG-004146|BREAKER-000425,9044.9,9045.1,9037.4,9055.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-01-29 00:00:00,2020-01-30 20:51:00,BEARISH,2020-01-30 20:51:00,2020-01-30 20:52:00,9041.9,D1-20200129-BEARISH,STOP,9051.1,2020-01-30 21:01:00,2020-01-31 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-9.2,-0.4144144144144144144144144144,0.15,TECHNICAL_ONLY_ABLATION,-22.20,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,22.2,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20200129-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,9051.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,8997.5,HIERARCHICAL_M15_M5_M1
8648.6,8625.6,False,14,BREAKER,8649.6,8656.6,1.0,FVG-004468|BREAKER-000477|FVG-004491|BREAKER-000481|FVG-004615|BREAKER-000500,8650.4,8651.1,8647.85,8626.35,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-04-23 00:00:00,2020-04-24 17:57:00,BEARISH,2020-04-24 17:57:00,2020-04-24 17:58:00,8648.6,D1-20200423-BEARISH,TARGET_2R,8625.6,2020-04-24 18:11:00,2020-04-25 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,23.0,2,0.21666666666666667,TECHNICAL_ONLY_ABLATION,20.50,1.782608695652173913043478261,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,11.50,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20200423-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,8657.6,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,8625.6,HIERARCHICAL_M15_M5_M1
8648.6,8618.6,False,15,BREAKER,8649.6,8656.6,2,FVG-004468|BREAKER-000477|FVG-004491|BREAKER-000481|FVG-004615|BREAKER-000500,8650.4,8651.1,8647.1,8620.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-04-23 00:00:00,2020-04-24 17:57:00,BEARISH,2020-04-24 17:57:00,2020-04-24 17:58:00,8648.6,D1-20200423-BEARISH,TARGET_2R,8618.6,2020-04-24 18:12:00,2020-04-25 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,30.0,2,0.23333333333333334,TECHNICAL_ONLY_ABLATION,25.0,1.666666666666666666666666667,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,15.0,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20200423-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,8658.6,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,8618.6,HIERARCHICAL_M15_M5_M1
8648.6,8662.6,False,53,BREAKER,8649.6,8656.6,4,FVG-004468|BREAKER-000477|FVG-004491|BREAKER-000481|FVG-004615|BREAKER-000500,8650.4,8651.1,8644.1,8667.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2020-04-23 00:00:00,2020-04-24 17:57:00,BEARISH,2020-04-24 17:57:00,2020-04-24 17:58:00,8648.6,D1-20200423-BEARISH,STOP,8662.6,2020-04-24 18:50:00,2020-04-25 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-14.0,-0.5185185185185185185185185185,0.8666666666666667,TECHNICAL_ONLY_ABLATION,-27.00,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,27.0,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20200423-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,8662.6,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,8594.6,HIERARCHICAL_M15_M5_M1
12810.1,12846.9,False,25,BREAKER,12795.2,12806.9,1.0,FVG-005832|BREAKER-000629|FVG-005850|BREAKER-000632|FVG-006027|BREAKER-000663,12798.8,12799.3,12810.85,12846.15,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-03-25 00:00:00,2021-03-26 22:02:00,BULLISH,2021-03-26 22:02:00,2021-03-26 22:03:00,12810.1,D1-20210325-BULLISH,TARGET_2R,12846.9,2021-03-26 22:27:00,2021-03-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,36.8,2,0.4,TECHNICAL_ONLY_ABLATION,34.30,1.864130434782608695652173913,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,18.40,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20210325-BULLISH-HIER-C2_FVG_BREAKER,0.50,1,12794.2,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12846.9,HIERARCHICAL_M15_M5_M1
12810.1,12853.9,False,27,BREAKER,12795.2,12806.9,2,FVG-005832|BREAKER-000629|FVG-005850|BREAKER-000632|FVG-006027|BREAKER-000663,12798.8,12799.3,12811.6,12852.4,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-03-25 00:00:00,2021-03-26 22:02:00,BULLISH,2021-03-26 22:02:00,2021-03-26 22:03:00,12810.1,D1-20210325-BULLISH,TARGET_2R,12853.9,2021-03-26 22:29:00,2021-03-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,43.8,2,0.43333333333333335,TECHNICAL_ONLY_ABLATION,38.8,1.771689497716894977168949772,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,21.9,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20210325-BULLISH-HIER-C2_FVG_BREAKER,1.0,2,12793.2,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12853.9,HIERARCHICAL_M15_M5_M1
12810.1,12877.9,False,38,BREAKER,12795.2,12806.9,4,FVG-005832|BREAKER-000629|FVG-005850|BREAKER-000632|FVG-006027|BREAKER-000663,12798.8,12799.3,12814.6,12873.4,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2021-03-25 00:00:00,2021-03-26 22:02:00,BULLISH,2021-03-26 22:02:00,2021-03-26 22:03:00,12810.1,D1-20210325-BULLISH,TARGET_2R,12877.9,2021-03-26 22:40:00,2021-03-27 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,67.8,2,0.6166666666666667,TECHNICAL_ONLY_ABLATION,54.80,1.616519174041297935103244838,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,33.9,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20210325-BULLISH-HIER-C2_FVG_BREAKER,3.0,6,12789.2,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12877.9,HIERARCHICAL_M15_M5_M1
14339.1,14404.1,False,17,BREAKER,14310.1,14322.0,1.0,FVG-007006|BREAKER-000779|FVG-007011|BREAKER-000783|FVG-007119|BREAKER-000787,14311.1,14311.7,14339.85,14403.35,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 21:41:00,BULLISH,2022-01-25 21:41:00,2022-01-25 21:42:00,14339.1,D1-20220124-BULLISH,TARGET_2R,14404.1,2022-01-25 21:58:00,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,65.0,2,0.26666666666666666,TECHNICAL_ONLY_ABLATION,62.50,1.923076923076923076923076923,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,32.50,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20220124-BULLISH-HIER-C2_FVG_BREAKER,0.50,1,14309.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,14404.1,HIERARCHICAL_M15_M5_M1
14339.1,14411.1,False,17,BREAKER,14310.1,14322.0,2,FVG-007006|BREAKER-000779|FVG-007011|BREAKER-000783|FVG-007119|BREAKER-000787,14311.1,14311.7,14340.6,14409.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 21:41:00,BULLISH,2022-01-25 21:41:00,2022-01-25 21:42:00,14339.1,D1-20220124-BULLISH,TARGET_2R,14411.1,2022-01-25 21:58:00,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,72.0,2,0.26666666666666666,TECHNICAL_ONLY_ABLATION,67.0,1.861111111111111111111111111,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,36.0,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20220124-BULLISH-HIER-C2_FVG_BREAKER,1.0,2,14308.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,14411.1,HIERARCHICAL_M15_M5_M1
14339.1,14304.1,False,30,BREAKER,14310.1,14322.0,4,FVG-007006|BREAKER-000779|FVG-007011|BREAKER-000783|FVG-007119|BREAKER-000787,14311.1,14311.7,14343.6,14299.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-01-24 00:00:00,2022-01-25 21:41:00,BULLISH,2022-01-25 21:41:00,2022-01-25 21:42:00,14339.1,D1-20220124-BULLISH,STOP,14304.1,2022-01-25 22:11:00,2022-01-26 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-35.0,-0.7291666666666666666666666667,0.48333333333333334,TECHNICAL_ONLY_ABLATION,-48.00,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,48.0,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20220124-BULLISH-HIER-C2_FVG_BREAKER,3.0,6,14304.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,14435.1,HIERARCHICAL_M15_M5_M1
13089.5,13074.8,False,8,OB,13075.8,13081.9,1.0,FVG-007300|OB-001367|FVG-007311|OB-001370|FVG-007404|OB-001394,13075.8,13076.4,13090.25,13074.05,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-02 00:00:00,2022-05-03 15:16:00,BULLISH,2022-05-03 15:16:00,2022-05-03 15:17:00,13089.5,D1-20220502-BULLISH,STOP,13074.8,2022-05-03 15:24:00,2022-05-04 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,-14.7,-0.8546511627906976744186046512,0.11666666666666667,TECHNICAL_ONLY_ABLATION,-17.20,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,17.20,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20220502-BULLISH-HIER-C1_OB_FVG,0.50,1,13074.8,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,13123.9,HIERARCHICAL_M15_M5_M1
13089.5,13073.8,False,8,OB,13075.8,13081.9,2,FVG-007300|OB-001367|FVG-007311|OB-001370|FVG-007404|OB-001394,13075.8,13076.4,13091.0,13072.3,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-02 00:00:00,2022-05-03 15:16:00,BULLISH,2022-05-03 15:16:00,2022-05-03 15:17:00,13089.5,D1-20220502-BULLISH,STOP,13073.8,2022-05-03 15:24:00,2022-05-04 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,-15.7,-0.7584541062801932367149758454,0.11666666666666667,TECHNICAL_ONLY_ABLATION,-20.7,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.7,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20220502-BULLISH-HIER-C1_OB_FVG,1.0,2,13073.8,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,13130.9,HIERARCHICAL_M15_M5_M1
13089.5,13069.8,False,17,OB,13075.8,13081.9,4,FVG-007300|OB-001367|FVG-007311|OB-001370|FVG-007404|OB-001394,13075.8,13076.4,13094.0,13065.3,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2022-05-02 00:00:00,2022-05-03 15:16:00,BULLISH,2022-05-03 15:16:00,2022-05-03 15:17:00,13089.5,D1-20220502-BULLISH,STOP,13069.8,2022-05-03 15:33:00,2022-05-04 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-19.7,-0.6024464831804281345565749235,0.26666666666666666,TECHNICAL_ONLY_ABLATION,-32.70,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,32.7,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20220502-BULLISH-HIER-C1_OB_FVG,3.0,6,13069.8,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,13154.9,HIERARCHICAL_M15_M5_M1
12524.7,12542.1,False,22,OB,12533.2,12541.1,1.0,FVG-009195|OB-001715|FVG-009210|OB-001723|FVG-009283|OB-001756,12540.0,12540.8,12523.95,12542.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-03-17 00:00:00,2023-03-20 21:01:00,BEARISH,2023-03-20 21:01:00,2023-03-20 21:02:00,12524.7,D1-20230317-BEARISH,STOP,12542.1,2023-03-20 21:23:00,2023-03-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,-17.4,-0.8743718592964824120603015075,0.35,TECHNICAL_ONLY_ABLATION,-19.90,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.90,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20230317-BEARISH-HIER-C1_OB_FVG,0.50,1,12542.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12484.9,HIERARCHICAL_M15_M5_M1
12524.7,12543.1,False,22,OB,12533.2,12541.1,2,FVG-009195|OB-001715|FVG-009210|OB-001723|FVG-009283|OB-001756,12540.0,12540.8,12523.2,12544.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-03-17 00:00:00,2023-03-20 21:01:00,BEARISH,2023-03-20 21:01:00,2023-03-20 21:02:00,12524.7,D1-20230317-BEARISH,STOP,12543.1,2023-03-20 21:23:00,2023-03-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,-18.4,-0.7863247863247863247863247863,0.35,TECHNICAL_ONLY_ABLATION,-23.4,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,23.4,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20230317-BEARISH-HIER-C1_OB_FVG,1.0,2,12543.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12477.9,HIERARCHICAL_M15_M5_M1
12524.7,12547.1,False,22,OB,12533.2,12541.1,4,FVG-009195|OB-001715|FVG-009210|OB-001723|FVG-009283|OB-001756,12540.0,12540.8,12520.2,12551.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-03-17 00:00:00,2023-03-20 21:01:00,BEARISH,2023-03-20 21:01:00,2023-03-20 21:02:00,12524.7,D1-20230317-BEARISH,STOP,12547.1,2023-03-20 21:23:00,2023-03-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-22.4,-0.6327683615819209039548022599,0.35,TECHNICAL_ONLY_ABLATION,-35.40,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,35.4,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20230317-BEARISH-HIER-C1_OB_FVG,3.0,6,12547.1,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12453.9,HIERARCHICAL_M15_M5_M1
13040.9,13026.7,False,8,BREAKER,13042.6,13044.5,1.0,FVG-009401|BREAKER-001069|FVG-009408|BREAKER-001075|FVG-009520|BREAKER-001077,13042.6,13042.9,13040.15,13027.45,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-10 00:00:00,2023-04-11 15:51:00,BEARISH,2023-04-11 15:51:00,2023-04-11 15:52:00,13040.9,D1-20230410-BEARISH,TARGET_2R,13026.7,2023-04-11 15:59:00,2023-04-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0,14.2,2,0.11666666666666667,TECHNICAL_ONLY_ABLATION,11.70,1.647887323943661971830985915,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.10,NORMALIZED_LOW_COST,CONTROL-GENERIC-D1-20230410-BEARISH-HIER-C2_FVG_BREAKER,0.50,1,13045.5,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,13026.7,HIERARCHICAL_M15_M5_M1
13040.9,13019.7,False,15,BREAKER,13042.6,13044.5,2,FVG-009401|BREAKER-001069|FVG-009408|BREAKER-001075|FVG-009520|BREAKER-001077,13042.6,13042.9,13039.4,13021.2,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-10 00:00:00,2023-04-11 15:51:00,BEARISH,2023-04-11 15:51:00,2023-04-11 15:52:00,13040.9,D1-20230410-BEARISH,TARGET_2R,13019.7,2023-04-11 16:06:00,2023-04-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.0,21.2,2,0.23333333333333334,TECHNICAL_ONLY_ABLATION,16.2,1.528301886792452830188679245,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,10.6,NORMALIZED_MEDIUM_COST,CONTROL-GENERIC-D1-20230410-BEARISH-HIER-C2_FVG_BREAKER,1.0,2,13046.5,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,13019.7,HIERARCHICAL_M15_M5_M1
13040.9,13050.5,False,26,BREAKER,13042.6,13044.5,4,FVG-009401|BREAKER-001069|FVG-009408|BREAKER-001075|FVG-009520|BREAKER-001077,13042.6,13042.9,13036.4,13055.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-10 00:00:00,2023-04-11 15:51:00,BEARISH,2023-04-11 15:51:00,2023-04-11 15:52:00,13040.9,D1-20230410-BEARISH,STOP,13050.5,2023-04-11 16:17:00,2023-04-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C2_FVG_BREAKER,M1_NEXT_OPEN_CONTROL,FIRST_SUBSEQUENT_M1_OPEN,FILLED,0,0.00,-9.6,-0.4247787610619469026548672566,0.4166666666666667,TECHNICAL_ONLY_ABLATION,-22.60,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,22.6,NORMALIZED_HIGH_COST,CONTROL-GENERIC-D1-20230410-BEARISH-HIER-C2_FVG_BREAKER,3.0,6,13050.5,CONTROL_DIRECTION_GENERIC__HIERARCHICAL_M15_M5_M1,12995.7,HIERARCHICAL_M15_M5_M1
